Date,strategy,buy_and_hold,equal_weight,sixty_forty,ma_crossover,twap_ew,vwap_proxy_ew
2023-01-12,-0.000748334628555585,0.0036408053186101075,0.011418666969268455,0.010057358419300179,0.0,0.011418666969268455,0.009661787863197846
2023-01-13,0.00019507630110209215,0.0038796492356982792,0.003990819951551416,-0.0014213231484927927,0.0,0.003990819951551416,0.005329215650990227
2023-01-17,0.0002110742811692848,-0.0018317531899106898,-0.0028082974952888585,-0.00368463568492039,-0.0,-0.0028082974952888585,0.0022155714046053765
2023-01-18,-0.0017578294742202206,-0.01578822856773343,-0.004718689455121195,0.00021981327513718313,-0.0,-0.004718689455121195,0.0017087033035035224
2023-01-19,-0.0032314504779082766,-0.007279642890598126,-0.0034142400852833713,-0.006871735863760442,-0.0,-0.0034142400852833713,-0.010331006201044369
2023-01-20,0.0037912137534247864,0.01862899862159706,0.008585847825436654,0.004692899972664887,0.0,0.008585847825436654,0.0037447689389066723
2023-01-23,0.0025121517457894153,0.011998461533636817,0.008755619762168166,0.005315702350021877,0.0,0.008755619762168166,0.009169906808647333
2023-01-24,0.0003458543619611062,-0.001073184832924956,0.002549809050102536,0.005108430926859087,-0.0,0.002549809050102536,0.004269628050516028
2023-01-25,-4.1450091674673825e-05,0.00037481709570053034,0.0015932294879887011,0.0011947312090743178,0.0,0.0015932294879887011,-0.001423915301078993
2023-01-26,0.001069230651984705,0.010990303333039853,0.004540427509984868,0.00473352740606332,0.0,0.004540427509984868,0.008559453633273083
2023-01-27,-0.0004931346010630915,0.002297632297507235,0.002748863720980621,0.00036894530391422525,0.002297632297507235,0.002748863720980621,0.001958502804229667
2023-01-30,0.0020942080507157755,-0.012546527254530648,-0.01058245566520506,-0.0089898910989187,-0.012546527254530648,-0.01058245566520506,-0.004545183499924299
2023-01-31,-0.0015339945565464499,0.014702967755634733,0.013121134823740822,0.012019714819457449,0.014702967755634733,0.013121134823740822,0.0035790752466872797
2023-02-01,0.0024116834759516236,0.010627911799570455,0.014469909945305084,0.011185286363829938,0.010627911799570455,0.014469909945305084,0.013089059942178417
2023-02-02,-0.0014209334944822855,0.014557081550452322,0.01013634932353802,0.00925192217312767,0.014557081550452322,0.01013634932353802,0.01680640384388932
2023-02-03,0.0038859877031163833,-0.010629154925661632,-0.01500429874895073,-0.01235984159619883,-0.010629154925661632,-0.01500429874895073,-0.01269783542923537
2023-02-06,0.0025410567245097524,-0.006111494887877322,-0.006873389356897475,-0.006628442060739426,-0.006111494887877322,-0.006873389356897475,-0.007562730729482815
2023-02-07,-0.0016041705582278513,0.013078717216112645,0.006821903582469702,0.004636881504996681,0.013078717216112645,0.006821903582469702,0.0015423844450278778
2023-02-08,0.00431173713629358,-0.010934767554053204,-0.007221597817456482,-0.004657088681774412,-0.010934767554053204,-0.007221597817456482,-0.0006242478843368149
2023-02-09,0.0029103848078646565,-0.00866917436792669,-0.009873979012872458,-0.008990913999280915,-0.00866917436792669,-0.009873979012872458,-0.0030063285231230145
2023-02-10,-0.0013864623359742636,0.0023336124253092727,-0.002302305368106383,-0.003075685144652995,0.0023336124253092727,-0.002302305368106383,-0.012127488663899568
2023-02-13,-0.0002214512326733658,0.01173904200435949,0.008625369621218426,0.010409401985401967,0.01173904200435949,0.008625369621218426,0.005118531904041657
2023-02-14,-0.00089469724857319,-0.00046012521852478727,0.000982621291150454,-0.0011969475981508993,-0.00046012521852478727,0.000982621291150454,0.0024081050468061525
2023-02-15,-0.0029004099167802533,0.0032473548943152686,0.00034965870159200376,-0.0017814992934257038,0.0032473548943152686,0.00034965870159200376,-0.0012340940994181927
2023-02-16,0.0036963291918472386,-0.013768793252403877,-0.01141703683608657,-0.013928483849357565,-0.013768793252403877,-0.01141703683608657,-0.005344676526218662
2023-02-17,0.0017794961239771512,-0.002498346819847508,0.0007922128613290227,0.0016115710835611589,-0.002498346819847508,0.0007922128613290227,-0.00505066665083016
2023-02-21,0.0052057101524382,-0.020060752402108695,-0.019284873904307998,-0.019811466215684283,-0.020060752402108695,-0.019284873904307998,-0.010246748607545023
2023-02-22,0.0013246417737223918,-0.0013781251802224004,0.0011258142705398823,0.0028387110892283966,-0.0013781251802224004,0.0011258142705398823,-0.003248941458438548
2023-02-23,-9.300870451047956e-05,0.005319298492250324,0.006084911221597577,0.0071004729878402,0.005319298492250324,0.006084911221597577,0.003682438404959254
2023-02-24,0.0007268271995455656,-0.010682259548253747,-0.011394673016216949,-0.011609821229047478,-0.010682259548253747,-0.011394673016216949,-0.010473868683174391
2023-02-27,-0.0009785047846576438,0.0034055422220093945,0.004156102127722817,0.003152672064771167,0.0034055422220093945,0.004156102127722817,0.006446527807873003
2023-02-28,0.0009706616737427521,-0.0036957317955554903,0.0008327008629015255,-0.00040023056491924605,-0.0036957317955554903,0.0008327008629015255,-0.0014397545394888357
2023-03-01,-0.00147838249558784,-0.003835970313547099,-0.0031141182649253585,-0.0065987426972783595,-0.003835970313547099,-0.0031141182649253585,-0.001334188876009579
2023-03-02,-0.0021878202859336093,0.007777290051757424,0.0017977073993260986,0.0011194222782310078,0.007777290051757424,0.0017977073993260986,-0.003884980327160892
2023-03-03,0.00039292174901823764,0.016037675529735118,0.017117108843507412,0.019313015716091276,0.016037675529735118,0.017117108843507412,0.015893700228581498
2023-03-06,0.0003230821763244447,0.0006928517421711522,-0.005118238676972542,-0.002685681838399834,0.0006928517421711522,-0.005118238676972542,0.004541753815155536
2023-03-07,0.006263134421235103,-0.015328598884412958,-0.010109694529629754,-0.006744143096979726,-0.015328598884412958,-0.010109694529629754,-0.009355871214478383
2023-03-08,-7.214828874755976e-05,0.0016318651076769886,0.0015235759181238652,0.0013724210435978267,0.0016318651076769886,0.0015235759181238652,-0.0031946846059038416
2023-03-09,0.002884245114962117,-0.01844978962201227,-0.010256992787694031,-0.010087856110665228,-0.01844978962201227,-0.010256992787694031,-0.003573030901540753
2023-03-10,0.0028936905464871173,-0.014429285072302567,-0.0002506973994913968,0.005136987844905972,-0.014429285072302567,-0.0002506973994913968,-0.004933981002300512
2023-03-13,-0.001144956650029118,-0.0014253573539745323,0.0029843848805109156,5.385247792772947e-05,-0.0014253573539745323,0.0029843848805109156,0.001054799779757999
2023-03-14,-0.005318681306327397,0.016530121735984116,0.007159821087334794,0.0033414665478856504,0.016530121735984116,0.007159821087334794,0.007487420368956733
2023-03-15,0.002428403797797424,-0.0062543288932490615,0.0019241684450674642,0.003971649918026943,-0.0062543288932490615,0.0019241684450674642,-0.0013129437400620117
2023-03-16,-0.005217647032221495,0.017545090602354207,0.010350913463863767,0.007397865081930321,0.017545090602354207,0.010350913463863767,0.007866323040552459
2023-03-17,0.0014758008896684366,-0.011692613283115993,0.0001437281001593245,-0.0010119736831838413,-0.011692613283115993,0.0001437281001593245,0.0071504346508508565
2023-03-20,-0.002899135294993985,0.009615455768098524,0.003542471988385109,0.002250251606409658,0.009615455768098524,0.003542471988385109,0.0009835017579941097
2023-03-21,4.867482086553323e-05,0.01313059174327047,0.003679081358118942,0.0044415201673678505,0.01313059174327047,0.003679081358118942,0.004178151562530096
2023-03-22,-0.0063919227485442,-0.017046506552908847,-0.005730385380939731,-0.004894469696076386,-0.017046506552908847,-0.005730385380939731,-0.001718616983268873
2023-03-23,-0.0025753844020289054,0.0027034194543809065,0.004532300214430629,0.0016220516726285438,0.0027034194543809065,0.004532300214430629,0.0007287211328935947
2023-03-24,0.00046737421312646385,0.006561988138670483,0.0024529487674292303,0.005628847104390822,0.006561988138670483,0.0024529487674292303,-0.0007255122301724312
2023-03-27,0.00041439142892846415,0.0018697631027058126,-0.005322167515048104,-0.008274508608308829,0.0018697631027058126,-0.005322167515048104,-0.0005218474064512257
2023-03-28,-0.0011944160818076856,-0.002244439371662521,0.0002028652953000477,-0.0006183527134407729,-0.002244439371662521,0.0002028652953000477,-0.0026768791744556488
2023-03-29,0.0032011094232628568,0.014534815441520799,0.007431425585348594,0.007917422293362451,0.014534815441520799,0.007431425585348594,0.0064159924686329585
2023-03-30,6.749913094511787e-05,0.005855303528700784,0.005518637281393768,0.0053536487878226065,0.005855303528700784,0.005518637281393768,0.00689453989566231
2023-03-31,0.004276235040833511,0.014094555542820686,0.011775070981325774,0.014449209723264023,0.014094555542820686,0.011775070981325774,0.008094565360895967
2023-04-03,0.0002676179183082605,0.0038106842933312013,0.0027472141524119034,0.004167570347910621,0.0038106842933312013,0.0027472141524119034,0.004995317854731019
2023-04-04,-0.0015160183152675773,-0.005548283151429745,-0.0005691577704509229,-0.001340302646559488,-0.005548283151429745,-0.0005691577704509229,0.0016221832856246456
2023-04-05,0.00024479212643070263,-0.002618393816921638,-0.002528663530727559,0.002610827364377832,-0.002618393816921638,-0.002528663530727559,-0.002360736186798773
2023-04-06,0.000977956103745791,0.0039012559457936025,0.0015187179528953322,0.003375466247123482,0.0039012559457936025,0.0015187179528953322,-0.0008376997594710775
2023-04-10,0.0008199190528112483,0.0010263563473897896,-0.0024735765740751424,-0.005834145417722781,0.0010263563473897896,-0.0024735765740751424,-0.00330552004072402
2023-04-11,0.00024310299662009795,0.0002685006676514945,0.0020281638723778084,0.0009853111350651923,0.0002685006676514945,0.0020281638723778084,0.005034608260353158
2023-04-12,-0.0012311347141154127,-0.0040761207145371126,-0.0032783036692983106,-0.00285684987222401,-0.0040761207145371126,-0.0032783036692983106,0.00031473726081876496
2023-04-13,0.0011655588903940806,0.013282842315307297,0.01035449264141548,0.004826201731018819,0.013282842315307297,0.01035449264141548,0.0040165024430502735
2023-04-14,-0.0003581122353908834,-0.002442880881369902,-0.008099279660996283,-0.0051243156396055594,-0.002442880881369902,-0.008099279660996283,-0.003950867336265218
2023-04-17,0.0007160218887706868,0.0035882572974776927,0.00018930980360560862,-0.0026053320310474694,0.0035882572974776927,0.00018930980360560862,-0.0031109270219373156
2023-04-18,-0.00042063160251864276,0.0006522786389702162,0.000781674316356229,0.0018167918872089572,0.0006522786389702162,0.000781674316356229,0.003168664797152743
2023-04-19,0.0008590337620952138,-0.00016897352145872624,-0.0010171208887962857,-0.00048528034712536083,-0.00016897352145872624,-0.0010171208887962857,-0.004131784089132728
2023-04-20,-0.0005061453851810611,-0.005457074812173723,-0.0011510648178687747,0.00014544242232494885,-0.005457074812173723,-0.0011510648178687747,0.0015293319407546637
2023-04-21,0.0011095982038791862,0.0007769630868232902,-0.0024779147598303244,-0.001781498494853473,0.0007769630868232902,-0.0024779147598303244,-0.002446642863173265
2023-04-24,0.00011527373027797499,0.001043173487775384,0.002199233997454475,0.004495537339519462,0.001043173487775384,0.002199233997454475,0.0006574119863200112
2023-04-25,-0.00010302856718478365,-0.015873852746173256,-0.007926220811356677,-0.003642485145010887,-0.015873852746173256,-0.007926220811356677,-0.00362605287568134
2023-04-26,0.0004705046959486101,-0.004235658721972402,-0.0047832117629649454,-0.0068047480529584755,-0.004235658721972402,-0.0047832117629649454,-0.00395576013298602
2023-04-27,0.0006357824084519896,0.019908053091383326,0.010118302893165865,0.007975857570756074,0.019908053091383326,0.010118302893165865,0.0018751726313698258
2023-04-28,0.002021192313270357,0.008535226263545415,0.008117269748525845,0.011573317901264878,0.008535226263545415,0.008117269748525845,0.009074843565136482
2023-05-01,0.001368466020309801,-0.0010098010324460782,-0.006982262145976992,-0.012139668168955776,-0.0010098010324460782,-0.006982262145976992,-5.300248879533962e-05
2023-05-02,-0.0009277990452590993,-0.011239248093318,0.0007438119511774532,0.0032244003320064402,-0.011239248093318,0.0007438119511774532,-0.004037046800255739
2023-05-03,-0.0018544620840397143,-0.006864093359820966,0.0008645514816683299,-0.0018856115766297415,-0.006864093359820966,0.0008645514816683299,0.0035531640939421294
2023-05-04,-0.00046813983943595555,-0.007082916343723156,-0.004931726731705034,-0.008201315803731114,-0.007082916343723156,-0.004931726731705034,-0.006008573102265015
2023-05-05,0.0035828148452345006,0.018512709963499407,0.00891233071672084,0.009777447511263837,0.018512709963499407,0.00891233071672084,0.003974163306702061
2023-05-08,-0.0007426398284469438,0.0002665355610931286,-0.00246737105190209,-0.0054459602182044715,0.0002665355610931286,-0.00246737105190209,0.002122503769289486
2023-05-09,-0.0001346959116987549,-0.004385293278109326,-0.00203949331781228,-0.004062205527073703,-0.004385293278109326,-0.00203949331781228,-0.002352705007638667
2023-05-10,0.0024124471162140443,0.004672324163894848,0.00578020055674866,0.006685033010243169,0.004672324163894848,0.00578020055674866,0.0051664575649807976
2023-05-11,0.001356839344861343,-0.0017440787738277619,-0.000835550865267543,0.0031822592814968464,-0.0017440787738277619,-0.000835550865267543,-0.0001128506319641562
2023-05-12,-3.8815351561643255e-05,-0.0013101328146564173,-0.0033996679526423048,-0.004133674754112549,-0.0013101328146564173,-0.0033996679526423048,-0.001526109656461183
2023-05-15,-0.0019956892070292468,0.0034499090541562083,0.002572908032858168,-0.0020731596051270177,0.0034499090541562083,0.002572908032858168,-0.0008750385490452037
2023-05-16,0.0007387853345310654,-0.006682521232202587,-0.007127945411014624,-0.0052112521235017535,-0.006682521232202587,-0.007127945411014624,-0.003960125987645768
2023-05-17,0.0032580065776814725,0.012138896376404196,0.00803092667736327,0.006117001990752024,0.012138896376404196,0.00803092667736327,0.00287474988682046
2023-05-18,0.0009173390471007037,0.009633263583083362,0.002779978203067124,0.002816352054353554,0.009633263583083362,0.002779978203067124,0.002819828442148009
2023-05-19,-0.0004437884558088801,-0.0014551215725480127,-0.0013952028095011839,-0.0037015821653267,-0.0014551215725480127,-0.0013952028095011839,0.0032693984964844436
2023-05-22,-0.0017758211347561337,0.00040597629837790805,0.0020139368542758888,-0.0011807746328114101,0.00040597629837790805,0.0020139368542758888,0.00022991153054183753
2023-05-23,0.004045665497568462,-0.01122285884429508,-0.0049063469470694634,-0.005582252340224025,-0.01122285884429508,-0.0049063469470694634,-0.002744107441654742
2023-05-24,0.00247088733057154,-0.007244686397754219,-0.007197608448043869,-0.006326368464512511,-0.007244686397754219,-0.007197608448043869,-0.006980167537670367
2023-05-25,0.0022308347278515556,0.008659911199980552,0.0026166786748689224,0.004201143161549936,0.008659911199980552,0.0026166786748689224,0.0013209949098010425
2023-05-26,-0.002831391184275649,0.012950654572832176,0.012388483237908867,0.011001470265428148,0.012950654572832176,0.012388483237908867,0.006287108893323224
2023-05-30,0.00032031057493983633,0.0003810660532361787,0.0034816639526521476,0.004225083904707195,0.0003810660532361787,0.0034816639526521476,0.009684921218137577
2023-05-31,0.0024793045864009147,-0.005545353889627291,-0.002166842307439398,0.00015953904791525834,-0.005545353889627291,-0.002166842307439398,-0.002966837148951563
2023-06-01,-0.0037519209639130064,0.009501140596798852,0.00873871443135985,0.007270124744092943,0.009501140596798852,0.00873871443135985,0.005102081424186578
2023-06-02,-0.008916777116873043,0.014461118649287119,0.006504065817742143,0.004293308837009136,0.014461118649287119,0.006504065817742143,0.008887899100048191
2023-06-05,0.0009106805743346339,-0.0019161770370904607,-0.002091752325170604,-0.0018948597870660276,-0.0019161770370904607,-0.002091752325170604,-0.0007957344842315807
2023-06-06,-0.0012974649880996632,0.0021772869829528307,0.007067926987578788,0.0036640080913183494,0.0021772869829528307,0.007067926987578788,0.002626258758796363
2023-06-07,-0.0004891252856340591,-0.0034577310915216986,-0.005713415252279131,-0.008012165046044229,-0.0034577310915216986,-0.005713415252279131,0.0025193061861413127
2023-06-08,-0.002122384107202156,0.0060486982774849984,0.007926341945858483,0.00830807221771952,0.0060486982774849984,0.007926341945858483,0.0005838440605305362
2023-06-09,0.0003917096106059234,0.0017943066826322518,-0.0013067769018376251,0.0005278100300047938,0.0017943066826322518,-0.0013067769018376251,0.002858027483861969
2023-06-12,-0.000337606193982932,0.009071797080680843,0.00643898669488019,0.006620508282999138,0.009071797080680843,0.00643898669488019,0.002339328129416818
2023-06-13,-0.0006428403532616553,0.0065929056229916405,0.0016984928629559144,3.3898828864396477e-06,0.0065929056229916405,0.0016984928629559144,0.005363136859331808
2023-06-14,0.001182378832375952,0.0011908522905950125,0.0012533739183942848,0.003915813451956618,0.0011908522905950125,0.0012533739183942848,0.0007677379911644967
2023-06-15,-0.002654642424046266,0.012397712470477273,0.00983599375130222,0.011281014767389585,0.012397712470477273,0.00983599375130222,0.005013514162384892
2023-06-16,0.001478022378911442,-0.0034061704578446372,-0.0046249052668866815,-0.0035970813318153324,-0.0034061704578446372,-0.0046249052668866815,0.003246013763305378
2023-06-20,0.0023349583262493234,-0.005188261499940561,-0.002881321542545435,-0.00034496805492030243,-0.005188261499940561,-0.002881321542545435,-0.006647463502984285
2023-06-21,-0.0009589393401227289,-0.005123752099032042,-0.004020115601889618,-0.002106227871687438,-0.005123752099032042,-0.004020115601889618,-0.0033627670850026052
2023-06-22,0.0023961370574620963,0.003609805403070654,-0.0027992426525931926,-0.002662250670463573,0.003609805403070654,-0.0027992426525931926,-0.0035938171983592947
2023-06-23,-0.0001736111604929183,-0.007560042389973987,-0.0039601954301902165,-0.0005481107145275388,-0.007560042389973987,-0.0039601954301902165,-0.0014526934080925091
2023-06-26,-0.0019456177677990023,-0.004085818153705567,-0.0027381231718530243,-0.002025717448452546,-0.004085818153705567,-0.0027381231718530243,-0.001703169863766574
2023-06-27,0.0008787171692075571,0.010963258758801775,0.007078736448392542,0.005533859674947638,0.010963258758801775,0.007078736448392542,0.001987881109175804
2023-06-28,0.0004896366324341525,0.0005044633854043301,0.0018644095654214879,0.0020088120339061266,0.0005044633854043301,0.0018644095654214879,0.002064803430957429
2023-06-29,-0.0018158586045198182,0.003941431820426278,-0.0011352917312076106,-0.004854718682339998,0.003941431820426278,-0.0011352917312076106,-0.0006673111516662944
2023-06-30,-0.0003413328457359894,0.011800663052594862,0.010090904665918778,0.011798315790625713,0.011800663052594862,0.010090904665918778,0.010107588833248339
2023-07-03,-0.00012186128754933301,0.0011505509700779903,0.00019746535202145297,-0.0015772860841980043,0.0011505509700779903,0.00019746535202145297,0.0024885026301702416
2023-07-05,0.0017340604917751125,-0.0014871911047332764,-0.004902380562252318,-0.004693267940702905,-0.0014871911047332764,-0.004902380562252318,-0.0038957474021526165
2023-07-06,0.0008721802697947582,-0.007830629944856504,-0.009743578995972559,-0.010355511645722926,-0.007830629944856504,-0.009743578995972559,-0.011811145252541346
2023-07-07,-0.0019931711691924727,-0.0025247879517317218,0.0012392099542693825,-0.003922630816686002,-0.0025247879517317218,0.0012392099542693825,0.002593025348668165
2023-07-10,-0.002465607990003281,0.0025311786410684434,0.004412487789564601,0.0020435697446694154,0.0025311786410684434,0.004412487789564601,0.00035285550893222623
2023-07-11,-0.0024043361832988197,0.006368490692355122,0.006094098085553013,0.005877334472979223,0.006368490692355122,0.006094098085553013,0.006955227149108234
2023-07-12,-0.0034682265884757916,0.00804593194998482,0.011250909616652295,0.009280006788733176,0.00804593194998482,0.011250909616652295,0.012545321524858367
2023-07-13,0.000924362500590376,0.00793687056463832,0.008844273185256669,0.008967222173536848,0.00793687056463832,0.008844273185256669,0.0072045170234611
2023-07-14,0.0026014032684321085,-0.0006228317380210235,-0.003936044486741475,-0.0027290986932424935,-0.0006228317380210235,-0.003936044486741475,0.0005963315017570415
2023-07-17,-0.001992304565497422,0.0034723658023727566,0.00494474591448091,0.0022806488526339484,0.0034723658023727566,0.00494474591448091,0.0003358349704127183
2023-07-18,-0.004300846017483304,0.007430333961358171,0.008790602830301752,0.006273989084731246,0.007430333961358171,0.008790602830301752,0.007955226389652691
2023-07-19,-0.0006978718912240605,0.0022238453993363994,0.003537211867441603,0.005852963055283444,0.0022238453993363994,0.003537211867441603,0.0058798949366044365
2023-07-20,0.0013924323673126992,-0.006634451923181017,-0.011126302465714224,-0.008837348541493806,-0.006634451923181017,-0.011126302465714224,-0.006508378873243093
2023-07-21,0.0017082107919311636,0.0,-0.001789380044394262,0.0001180353848971194,0.0,-0.001789380044394262,-0.002697289348431986
2023-07-24,-0.0010226399830391387,0.004467251302013642,0.0001227832078701807,0.0012253241705853402,0.004467251302013642,0.0001227832078701807,-0.001643600596278594
2023-07-25,-0.0023550023033432816,0.0027300771358440556,0.0026197719203164605,0.0008883632523822182,0.0027300771358440556,0.0026197719203164605,0.000592163495887643
2023-07-26,-0.0029877579718243807,0.00015380171192336256,0.002119177380025028,0.0004877146658802456,0.00015380171192336256,0.002119177380025028,0.0021299139839306754
2023-07-27,0.004562916401071473,-0.006630074840737077,-0.011421574034554616,-0.011759222557278149,-0.006630074840737077,-0.011421574034554616,-0.0035291607201861424
2023-07-28,-0.005999506370068812,0.009790384892540471,0.01081317388173697,0.007928607210449768,0.009790384892540471,0.01081317388173697,0.0018292123536471248
2023-07-31,-0.002937478273733879,0.001903950950616684,0.0038262571559528613,0.002104089201814441,0.001903950950616684,0.0038262571559528613,0.004709997839672076
2023-08-01,0.00030654746032060526,-0.0028616110617672996,-0.007302414105778388,-0.008271655209644258,-0.0028616110617672996,-0.007302414105778388,-0.0061047880728577475
2023-08-02,0.0046783624822460575,-0.01391070434707431,-0.012983776771138801,-0.012626037477301422,-0.01391070434707431,-0.012983776771138801,-0.010953809747370348
2023-08-03,-0.002538681609089816,-0.0028658761671115363,-0.006138588492011187,-0.010948032777203376,-0.0028658761671115363,-0.006138588492011187,-0.008427363088379615
2023-08-04,0.0018819235699560448,-0.004522738430162265,0.0020246317094097855,0.004371157460698117,-0.004522738430162265,0.0020246317094097855,0.0037731105127477792
2023-08-07,-0.0012368955844497182,0.008728478717818566,0.0011496491162076741,0.0013005964617754271,0.008728478717818566,0.0011496491162076741,-0.0011506223465235223
2023-08-08,0.003943259770582936,-0.004348768194847197,-0.0027716551842492665,0.0020359017543054364,-0.004348768194847197,-0.0027716551842492665,-0.0030071386931770144
2023-08-09,0.002480478958311292,-0.00668503189906533,-0.005017374946383524,-0.0019424263210295,-0.00668503189906533,-0.005017374946383524,-0.0016297612999142787
2023-08-10,-0.0013012536075506015,0.0003589458644566168,-0.0039522802118597605,-0.006369750257584928,0.0003589458644566168,-0.0039522802118597605,-0.00161506410026675
2023-08-11,-0.0006870225184309503,-0.000583006879948833,-0.0015688360528377078,-0.0012703931173019712,-0.000583006879948833,-0.0015688360528377078,-0.006830561026268644
2023-08-14,0.0011881730575611866,0.005519888849288446,0.0019543046726978597,0.002431193080212379,0.005519888849288446,0.0019543046726978597,-0.00032005441075628766
2023-08-15,0.0008159038431984345,-0.011648934932562027,-0.008845446254005008,-0.009427374012758638,-0.011648934932562027,-0.008845446254005008,-0.0032742125453536944
2023-08-16,0.0017016293992373052,-0.007338064243749831,-0.008750331122256295,-0.007532428750977194,-0.007338064243749831,-0.008750331122256295,-0.006965682281107877
2023-08-17,0.0011096649966599486,-0.007619840346065332,-0.007225583063504072,-0.006276972486491084,-0.007619840346065332,-0.007225583063504072,-0.007330744529631029
2023-08-18,-0.00021009916402919278,0.0004811505087891632,0.0016748238883507627,0.001701292264112908,0.0004811505087891632,0.0016748238883507627,-0.005427769557866102
2023-08-21,-0.00030428475806925054,0.006506305765969778,0.0021125105710517516,-0.0014284294511373481,0.006506305765969778,0.0021125105710517516,0.002721866388743233
2023-08-22,0.0003199021321124432,-0.002708502830508386,0.0004406957805391798,0.0014446699344998093,-0.002708502830508386,0.0004406957805391798,0.0033888241439589796
2023-08-23,0.0023132728312178046,0.011137602427903515,0.014502066400519986,0.01659352182937641,0.011137602427903515,0.014502066400519986,0.008802309053457646
2023-08-24,-0.002023371650343266,-0.013858905010431188,-0.011177211336197378,-0.010952968714865464,-0.013858905010431188,-0.011177211336197378,0.00010484087112212493
2023-08-25,-0.0002443365598094441,0.007049689681309701,0.0042061369641485545,0.005536149138163715,0.007049689681309701,0.0042061369641485545,-0.004879184956534255
2023-08-28,-0.0024369752844563444,0.006341454411725511,0.005340633446458876,0.004225006824635535,0.006341454411725511,0.005340633446458876,0.007010786905942279
2023-08-29,-0.005952329440628607,0.014454722584416713,0.01408022025027047,0.012827415060068813,0.014454722584416713,0.01408022025027047,0.006971500731719927
2023-08-30,-0.0017805738752038965,0.004118837895840999,0.0029861646113090723,0.002055888291320329,0.004118837895840999,0.0029861646113090723,0.009317600426729999
2023-08-31,0.00011503636799867514,-0.0014635233735001973,0.0005188214357171761,0.0009096282199354766,-0.0014635233735001973,0.0005188214357171761,0.0030658453236876325
2023-09-01,-0.004114871101717915,0.0018652175789004577,-0.00047904761605197486,-0.00511229636912236,0.0018652175789004577,-0.00047904761605197486,0.0002525171106196652
2023-09-05,0.0007284298472361184,-0.00432187306702847,-0.009259674785162519,-0.008202061210386358,-0.00432187306702847,-0.009259674785162519,-0.008380057405000163
2023-09-06,0.0032995526511105013,-0.00672247028048234,-0.004270376872475845,-0.003049565952382882,-0.00672247028048234,-0.004270376872475845,-0.005262940388596671
2023-09-07,0.0033137655734547682,-0.0030702016186391345,-0.0032100818326301845,-0.0007327641680557884,-0.0030702016186391345,-0.0032100818326301845,-0.005616417090617199
2023-09-08,0.0007749835285889368,0.0015060203525822935,0.0009690718545836364,0.0024352546102763386,0.0015060203525822935,0.0009690718545836364,0.0024283562324252327
2023-09-11,-0.003968667210803461,0.006576626187574375,0.0030798256653959298,0.0010637170228659175,0.006576626187574375,0.0030798256653959298,0.0024061771462727593
2023-09-12,0.0038525919842518873,-0.005485566209154524,-0.0033886541987886874,-0.000985828982985004,-0.005485566209154524,-0.0033886541987886874,-0.0029613271286054402
2023-09-13,0.0006731129692574946,0.0011660173010359376,-0.000823382407863571,0.000614615571942867,0.0011660173010359376,-0.000823382407863571,-0.0008836161964467459
2023-09-14,-0.004473696765710992,0.008622328143939706,0.004838108588729507,0.002286278898527572,0.008622328143939706,0.004838108588729507,0.003059050863277535
2023-09-15,0.0022058621189411038,-0.012048297582953005,-0.007823398551480799,-0.00966662534177365,-0.012048297582953005,-0.007823398551480799,-0.0032339185343310817
2023-09-18,0.0014258914618235899,0.0005864873152146011,0.0013146771815945924,0.0026323564466148143,0.0005864873152146011,0.0013146771815945924,-0.002810129676289797
2023-09-19,-3.294625996202165e-05,-0.002073893546707839,-0.0032852438860462964,-0.004196522364833544,-0.002073893546707839,-0.0032852438860462964,-0.0021021594070451234
2023-09-20,0.003295533659765489,-0.009193252089813475,-0.005954113745577195,-0.0042658906969252446,-0.009193252089813475,-0.005954113745577195,-0.0010610437898563197
2023-09-21,0.0025465348015226348,-0.01652845283652682,-0.016657527651465623,-0.020186685443375964,-0.01652845283652682,-0.016657527651465623,-0.018617755476918508
2023-09-22,0.0011350577224505476,-0.00224856261753148,0.0013763274330151455,0.0018701277231510719,-0.00224856261753148,0.0013763274330151455,-0.0006173263459292586
2023-09-25,-0.007722655703088927,0.004205303363737922,-0.0032665174252304316,-0.0073203373741946645,0.004205303363737922,-0.0032665174252304316,-0.006123817987521752
2023-09-26,0.00431388646084526,-0.014691306432693896,-0.010806439665596823,-0.010205242235920632,-0.014691306432693896,-0.010806439665596823,-0.0059597821038337665
2023-09-27,-0.00303921657660404,0.00039906448284710017,-0.0010903284434831354,-0.001830898416170923,0.00039906448284710017,-0.0010903284434831354,-0.003574642717756649
2023-09-28,-0.0032780414333891815,0.005797576328880005,0.004250857842227318,0.00470001089216634,0.005797576328880005,0.004250857842227318,-0.00016446178070408392
2023-09-29,0.0007624844883722125,-0.0024270255722664835,-0.00331874404297956,-0.0014110582499586855,-0.0024270255722664835,-0.00331874404297956,0.004818980055342914
2023-10-02,-0.0016678718092235287,-0.0003977181583527667,-0.006879595536999506,-0.006934733239025005,-0.0003977181583527667,-0.006879595536999506,-0.01008581647718867
2023-10-03,0.004394106719483172,-0.013386035746689506,-0.014433518701993012,-0.016636182159114377,-0.013386035746689506,-0.014433518701993012,-0.011246772357601919
2023-10-04,-0.0023298090271054142,0.007282019969861997,0.007069455317010421,0.01001223666880562,0.007282019969861997,0.007069455317010421,-0.0009456478578834917
