timestep,ep_rew_mean,ep_len_mean,r_pnl_mean,r_spread_mean,r_cvar_mean,cvar_5pct_mean
36000,0.4884101960784314,695.0,0.002610192972337104,-0.0002914829519428313,-0.0006914852102004824,-0.0006914852102004824
38000,0.5107179074074074,695.0,0.0016486474449786996,-0.0002741270777449012,-0.0007405666806181636,-0.0007405666806181636
40000,0.5417336842105263,695.0,0.002608842292183148,-0.0002513546156004071,-0.000710222992650132,-0.000710222992650132
42000,0.5650644833333333,695.0,0.0023447655232008936,-0.00028637001315802343,-0.0007103064672733971,-0.0007103064672733971
44000,0.5980451587301585,695.0,0.0032837947229988214,-0.0002972392996450886,-0.0007166488346519737,-0.0007166488346519737
46000,0.6523304393939394,695.0,0.003617633143153419,-0.0002973684682037682,-0.0006995446961516123,-0.0006995446961516123
48000,0.6990419420289856,695.0,0.003519703805866216,-0.0003149097873106599,-0.0007403097827760973,-0.0007403097827760973
50000,0.7369690563380283,695.0,0.004053375851232083,-0.0002526965964339674,-0.0007597195959134507,-0.0007597195959134507
52000,0.7695200405405405,695.0,0.0030578032719703295,-0.0002716968595176935,-0.0007805904101890014,-0.0007805904101890014
54000,0.8174248831168831,695.0,0.0038281668595295053,-0.0002696866345301271,-0.0007052235887661066,-0.0007052235887661066
56000,0.8611713,695.0,0.003985064993495745,-0.0002623808437027038,-0.0007235829161380174,-0.0007235829161380174
58000,0.9157294939759036,695.0,0.004352417474191407,-0.00025272225990034635,-0.0007541700132323823,-0.0007541700132323823
60000,0.9902877209302325,695.0,0.005618640077507641,-0.00023473482584208252,-0.0007021671112067653,-0.0007021671112067653
62000,1.0553326966292136,695.0,0.0049390358859355814,-0.00024102810866385698,-0.000738944929661386,-0.000738944929661386
64000,1.0891231847826086,695.0,0.004103105310705603,-0.00022387719806432727,-0.0007711208097622602,-0.0007711208097622602
66000,1.1010523191489363,695.0,0.003863992786669064,-0.00018930396911518183,-0.0007744260814697318,-0.0007744260814697318
68000,1.1434242268041237,695.0,0.004766709687533456,-0.00019943849172294141,-0.0007180922957631857,-0.0007180922957631857
70000,1.1991419799999998,695.0,0.0047909470000722845,-0.00021330258042141797,-0.0006950858005307737,-0.0006950858005307737
72000,1.30081064,695.0,0.005045566726074556,-0.00020984865935072303,-0.0006718753983531509,-0.0006718753983531509
74000,1.4178855099999998,695.0,0.006300756617325821,-0.00019754546076208355,-0.0006728449790479921,-0.0006728449790479921
76000,1.53384902,695.0,0.005623754655061121,-0.00016390615560598677,-0.0007053464558830314,-0.0007053464558830314
78000,1.65598783,695.0,0.006108944170147673,-0.0001370237726531923,-0.0007550040130444875,-0.0007550040130444875
80000,1.7350792899999998,695.0,0.005535894928622204,-0.0001556872481822968,-0.0007304982229353849,-0.0007304982229353849
82000,1.7943870299999998,695.0,0.005853439412184703,-0.00014394357767105105,-0.0007753056096346643,-0.0007753056096346643
84000,1.8863823699999998,695.0,0.006331613297739795,-0.0001426866133183241,-0.0007742849595872953,-0.0007742849595872953
86000,1.94644474,695.0,0.005352925067170158,-0.00014715565755218268,-0.0007792357791510539,-0.0007792357791510539
88000,2.02258473,695.0,0.005320409339734265,-0.0001584958107613027,-0.0007761902257635423,-0.0007761902257635423
90000,2.0940178000000005,695.0,0.00634335117241067,-0.00015366067041903736,-0.0007617230162991099,-0.0007617230162991099
92000,2.17412306,695.0,0.006355216305851993,-0.00016967745223212989,-0.0007653087837993549,-0.0007653087837993549
94000,2.2583971700000003,695.0,0.006527289685574161,-0.00016301371345892548,-0.0007787502561074364,-0.0007787502561074364
96000,2.3692605,695.0,0.006724560646354357,-0.00017503583466932178,-0.0007783036367945734,-0.0007783036367945734
98000,2.4227634000000005,695.0,0.005110825553228508,-0.0001351315832346678,-0.0007818096690409729,-0.0007818096690409729
100000,2.47503,695.0,0.004223994298150336,-0.00011423906622231007,-0.0007618565245812052,-0.0007618565245812052
