timestep,ep_rew_mean,ep_len_mean,r_pnl_mean,r_spread_mean,r_cvar_mean,cvar_5pct_mean
58000,1.3935753132530122,695.0,0.005399767504907709,-0.00022693537206053735,-0.0006689184049580458,-0.0006689184049580458
60000,1.4520831860465115,695.0,0.005065750306061637,-0.00022014308120030913,-0.0006578564944788605,-0.0006578564944788605
62000,1.5022390561797752,695.0,0.005331457569571059,-0.00020041165846399964,-0.0006530409178830064,-0.0006530409178830064
64000,1.5658251086956523,695.0,0.005867623067621278,-0.00022569606126993897,-0.0006538499357750224,-0.0006538499357750224
66000,1.597915755319149,695.0,0.005913491597916098,-0.00022157305625462905,-0.0006778462110255514,-0.0006778462110255514
68000,1.665193350515464,695.0,0.006242937584243729,-0.00023864006392583254,-0.0006300064483882521,-0.0006300064483882521
70000,1.7318738100000002,695.0,0.005632574624816425,-0.00023791813579574227,-0.0006650546967327821,-0.0006650546967327821
72000,1.88292279,695.0,0.006375875953445096,-0.00024215225705485793,-0.0006264835352962243,-0.0006264835352962243
74000,2.01353802,695.0,0.006594865290329301,-0.00021083947526849805,-0.0006733963896525874,-0.0006733963896525874
76000,2.1071761499999995,695.0,0.005985532158478439,-0.00020505097498185932,-0.0006940924278963774,-0.0006940924278963774
78000,2.20143777,695.0,0.006425617245604704,-0.00021972100387476385,-0.0006640481580163767,-0.0006640481580163767
80000,2.32844615,695.0,0.006994965429747182,-0.00020149472782462834,-0.00067187327297292,-0.00067187327297292
82000,2.39961758,695.0,0.005686435668208217,-0.00020631268495470287,-0.0006856670426348668,-0.0006856670426348668
84000,2.47989587,695.0,0.006286657596196633,-0.00019122324836775659,-0.0006425251286507386,-0.0006425251286507386
86000,2.5466714500000003,695.0,0.005463258163546932,-0.00018538280607704078,-0.0006593379732879355,-0.0006593379732879355
88000,2.59370184,695.0,0.004733696093425925,-0.000178656405922398,-0.0006923536664765056,-0.0006923536664765056
90000,2.6399600100000002,695.0,0.005362568258174024,-0.0001587616559809074,-0.0006818911747321583,-0.0006818911747321583
92000,2.6793523599999998,695.0,0.006689886768856458,-0.00016099794014766812,-0.000676236485145363,-0.000676236485145363
94000,2.7397561499999994,695.0,0.0067939004620651815,-0.00020172122816815974,-0.0006823905926759415,-0.0006823905926759415
96000,2.8274725000000003,695.0,0.007042685226390058,-0.00018164930109083654,-0.0006671972366532123,-0.0006671972366532123
98000,2.9324866599999995,695.0,0.0068260137044728955,-0.00017576541009470823,-0.000660782014058949,-0.000660782014058949
100000,2.9953784700000003,695.0,0.006895891008838543,-0.00014439678910560907,-0.0006596905731177077,-0.0006596905731177077
